,x,y,z,qx,qy,qz,qw,width,score
25,-0.034645527601242065,0.0014470110181719065,0.011591926217079163,-0.03955759747324534,0.016719445021323363,0.006352496562503493,0.9990572067843498,0.062314167618751526,1886.169921875
26,-0.03228822350502014,-0.0170463714748621,-0.008286571130156517,0.9562156398506471,0.29219829631506605,-0.012924306768423252,0.010235625537604901,0.0678502693772316,1881.98046875
27,-0.03402513265609741,0.013489908538758755,-0.017131054773926735,-0.007032765437953697,0.019981794431680553,-0.15086897855650855,0.9883267776453801,0.06482931971549988,1879.946533203125
28,-0.0330238863825798,-0.006264193449169397,-0.01782522164285183,0.990620437238005,0.13464725778323483,-0.016393925600223618,0.01650771035769098,0.0647418275475502,1873.4599609375
29,-0.009376993402838707,-0.03770190477371216,-0.05616104602813721,0.7083068843029092,0.7026958333870231,-0.03866033588927931,-0.05500274373656578,0.0653272271156311,1852.2161865234375
30,-0.010675111785531044,0.03338481858372688,-0.0014074906939640641,0.8055088202910664,-0.59192652542969,-0.02666638353611099,0.008211754692758737,0.06473871320486069,1852.2161865234375
31,-0.034570369869470596,0.001164296525530517,-0.013836059719324112,-0.008324302882377644,0.018769147761257546,0.008150131463539477,0.9997559704402698,0.05812080577015877,1851.803955078125
32,-0.03227971866726875,-0.01765746809542179,-0.0028403811156749725,0.978825559637847,0.19999522467398317,-0.04335113295297074,0.004807616764314823,0.06697937101125717,1849.6246337890625
33,-0.03303324431180954,0.012685523368418217,-0.01918993704020977,-0.01823511811684276,0.01318267243504828,-0.25087915988309933,0.967756862414876,0.0671781599521637,1849.17138671875
34,-0.022588955238461494,-0.02867424301803112,0.008544545620679855,0.8964326186625848,0.44134631603328095,-0.03242485436796066,-0.02388761898575289,0.06800944358110428,1848.3526611328125
35,-0.02182052843272686,-0.030673278495669365,-0.01838720217347145,0.8874791662112737,0.4607990426216597,-0.005271422060496712,-0.004145355155412906,0.06641742587089539,1844.49169921875
36,0.028144516050815582,-0.017108507454395294,-0.022969715297222137,0.01996787424548355,0.005969264964856581,0.955898057873821,0.2929582817176415,0.06697679311037064,1844.20947265625
37,0.030382080003619194,-0.010302134789526463,-0.019071022048592567,0.14973441687765132,0.988710249119759,-0.0035897085319849405,-0.004331475557953514,0.06446434557437897,1844.20947265625
38,-0.033687345683574677,-0.01791633479297161,-0.027202220633625984,0.9289739904524826,0.3687797551970657,-0.01583386994148128,0.027533720821191834,0.06911009550094604,1825.443359375
39,-0.01170795876532793,0.03241712227463722,-0.021308744326233864,0.8138062568197711,-0.5810990066219957,-0.005983458972343482,-0.0027420945732269217,0.06551728397607803,1821.600341796875
40,-0.030665656551718712,0.017164582386612892,-0.025206953287124634,-0.027190650581602284,0.025719173067134286,-0.3402652965881546,0.9395843339453183,0.06859941780567169,1820.229248046875
41,-0.03406207635998726,0.013667602092027664,0.007331059314310551,-0.03998768274888079,0.008928750576283982,-0.15195244413528788,0.9875382105836886,0.065216064453125,1791.990234375
42,-0.03516082093119621,-0.007655455265194178,-0.010930120944976807,0.9969382186042675,0.07142516827033914,-0.028431555645513196,0.014292664806810589,0.06280072033405304,1786.860595703125
43,-0.020808938890695572,-0.029255196452140808,0.015689577907323837,0.8783861020761564,0.4754027755746629,-0.04444091210013094,-0.021332181957578324,0.06912722438573837,1785.51904296875
44,-0.03219488635659218,0.0020937484223395586,-0.014817013405263424,-0.007017876269196793,0.012868666873387728,-0.003476459464003042,0.9998865240891923,0.0577266588807106,1784.10986328125
45,0.027189718559384346,0.004743354860693216,-0.019127532839775085,-0.04603048777924295,0.9989241945746771,-0.002675704381143153,-0.004948564862922481,0.06006922200322151,1779.5364990234375
46,-0.035341277718544006,-0.0061870054341852665,-0.020318692550063133,0.0021264930108305623,0.020732249074748108,0.09514819035340663,0.9952449315360764,0.0630522146821022,1779.5364990234375
47,-0.023369906470179558,-0.030031243339180946,-0.021121922880411148,0.9044087368258283,0.4265660018224339,-0.008322841981310402,0.004124699223812929,0.06607029587030411,1767.521240234375
48,0.022852681577205658,0.02310327999293804,-0.021072233095765114,-0.4329006702358445,0.9011617815823207,-0.011889179520837649,-0.019055197061576625,0.06670575588941574,1764.3427734375
49,-0.029895804822444916,0.0017893038457259536,-0.0044096303172409534,-0.021549749165838655,0.01796283850482178,0.0017781008338856158,0.9996048134643828,0.06044794246554375,1763.9329833984375
50,-0.03404839336872101,0.01368622574955225,-0.004334829747676849,-0.022673398330694008,0.02224026079105414,-0.15267664746308346,0.987765725831544,0.06464171409606934,1754.5906982421875
51,0.029687125235795975,-0.01643899269402027,0.004236025270074606,0.005935344582412131,0.0040682336372299295,0.934063994964301,0.35703315598287394,0.06824244558811188,1751.057373046875
52,-0.03445683419704437,0.01885230466723442,0.012351888231933117,-0.0013859122796091518,0.01746572853375335,-0.31181406052647864,0.949981588891031,0.06917142868041992,1751.057373046875
53,-0.007803446613252163,0.03297803923487663,-0.0038297728169709444,0.7820096936417231,-0.6225044150409491,-0.02994026942181483,-0.007257587192267928,0.06294123083353043,1751.057373046875
54,-0.021795259788632393,0.028597788885235786,-0.012819378636777401,-0.018651640168902136,0.0005593330823765427,-0.46128615600936296,0.8870551762656134,0.06583277881145477,1750.18994140625
55,-0.034960728138685226,0.0017904575215652585,-0.02051941119134426,-0.0014663965112662455,0.01505496784105594,0.000981440713822106,0.9998851105995636,0.05717037618160248,1743.032470703125
56,-0.03576990216970444,-0.0017434725305065513,-0.027330555021762848,0.0031604806486597845,0.009008557841516903,0.04120148501360888,0.9991052471488472,0.060000043362379074,1733.3623046875
57,0.03611166775226593,0.0013509733835235238,0.027222104370594025,0.03671686360133006,-0.014196380995351672,0.9951648698444451,0.08998453490130899,0.0669480562210083,1731.5555419921875
58,0.01883685030043125,-0.030535122379660606,0.015014377422630787,-0.010572126648198128,0.004343137290651986,0.8250209547464981,0.5649865410129571,0.0690995305776596,1731.5555419921875
59,-0.026112543419003487,0.023619631305336952,-0.005576919764280319,-0.030909612547566172,0.00787677056186771,-0.3307947012292969,0.9431635160332992,0.06696705520153046,1731.5555419921875
60,0.004715862683951855,0.039303455501794815,0.08632916957139969,-0.6258630961158365,0.7326540583376673,-0.2577896456408587,0.0711190151928829,0.07507456839084625,1731.5555419921875
61,-0.03780016675591469,0.003959040157496929,0.03404073044657707,0.9953745813118889,-0.08448685318338876,-0.04338242182400494,-0.014469968695003941,0.06677816808223724,1728.89697265625
62,-0.033177461475133896,0.009174877777695656,0.011399875394999981,0.9854305564805037,-0.1640312316636151,-0.04478672249435407,0.00381088987718584,0.06669385731220245,1726.4456787109375
63,0.02088567614555359,0.025447960942983627,-0.03505361080169678,-0.3755224531947007,0.9258890603357011,0.016776092278264036,-0.03782721011623041,0.06830821931362152,1725.6298828125
64,-0.015217848122119904,-0.019398175179958344,-0.10520368069410324,-0.0416119841015139,-0.5744547733826185,0.222904262098999,0.7865010146561544,0.08010972291231155,1722.613037109375
65,0.0028304061852395535,-0.011559764854609966,-0.10829322785139084,0.2192274580730436,-0.5952371968259921,0.4720216636321937,0.612231614834993,0.0820361077785492,1720.892578125
66,0.00029261421877890825,0.03474733978509903,-0.008048494346439838,0.7166784964869729,-0.69709165348302,-0.020133947425147628,0.005457424169197249,0.0579981654882431,1720.892578125
67,-0.029893379658460617,-0.019608357921242714,-0.012000429444015026,0.9374143650881575,0.34808765186569846,-0.00728623691565241,0.00601710034816181,0.06658878177404404,1716.8524169921875
68,-0.03419841453433037,0.013999894261360168,-0.014208554290235043,-0.010738000981411233,0.017060114406280514,-0.156919217257698,0.9874056952877065,0.06511101126670837,1709.9896240234375
69,0.028672954067587852,-0.005181137938052416,-0.02158859372138977,0.019007635780169806,0.01656573842436114,0.9919196828523129,0.12433675587963064,0.06456594169139862,1707.347412109375
70,-0.00755619490519166,-0.03251364454627037,0.011976865120232105,0.021389323007736865,0.042587474723423176,0.591498371569255,0.8048965649627733,0.06481266766786575,1698.6527099609375
71,-0.017757896333932877,-0.03176753968000412,-0.02200196497142315,0.8482956430989375,0.5294819931185629,0.0002435945825568922,-0.00657734933187843,0.06452269852161407,1696.05224609375
72,0.030822210013866425,0.017670001834630966,-0.06356371939182281,-0.28341739278171024,0.9574509432786337,0.039802421959140105,-0.03712195967158768,0.07489719986915588,1696.05224609375
73,0.021019743755459785,0.02490878663957119,-0.03809507191181183,-0.370388428877137,0.9278927572624004,0.02013990080060443,-0.03770712359287058,0.06876692175865173,1692.971435546875
74,-0.034960728138685226,0.0017904575215652585,-0.02051941119134426,-0.0014663965112662455,0.01505496784105594,0.000981440713822106,0.9998851105995636,0.05717037618160248,1691.8779296875
75,-0.0001498560595791787,-0.03613218292593956,0.049844253808259964,0.023303548476483138,0.0044400902723371926,0.6472168335837085,0.761936743143849,0.06679826974868774,1690.72021484375
76,-0.03343386948108673,-0.01097024790942669,0.01251075230538845,-0.03506071851229968,0.027126632232112816,0.1614811165931386,0.9858796786753331,0.06801783293485641,1689.568603515625
77,-0.011006881482899189,-0.035494137555360794,0.014436919242143631,0.8200137450286334,0.5702968577382078,-0.03844051543981533,-0.02934755169963702,0.06621643900871277,1686.87744140625
78,-0.035587817430496216,-0.0018313246546313167,-0.003665504278615117,-0.017898876057664638,0.0262362809751445,0.04296052243503705,0.9985718208063825,0.06254316121339798,1676.47998046875
79,0.02093433029949665,0.02552151493728161,-0.022122148424386978,-0.37668044851121557,0.9258331518455879,0.002069761647410167,-0.03066807362351307,0.06686659902334213,1676.330810546875
80,1.2582216186274309e-05,0.03688482940196991,0.039250247180461884,-0.6545754766364172,0.7537791823428635,0.04428382509694292,-0.03724019988553776,0.06658732146024704,1676.330810546875
81,0.025983575731515884,-0.019555384293198586,-0.015908412635326385,0.014637429083107742,0.013859936436169487,0.9378195491970887,0.3465373587011818,0.06742442399263382,1676.23828125
82,-0.020057473331689835,-0.030993912369012833,-0.0348624624311924,0.8689537732725772,0.4929843405281586,-0.020190649806923536,0.03844629461653198,0.06941487640142441,1676.23828125
83,-0.03573395684361458,-0.0056727975606918335,-0.010511183179914951,-0.009792723868660055,0.021871010988348136,0.08903199125662437,0.9957404611496211,0.0633029043674469,1675.67529296875
84,-0.025784652680158615,0.025133101269602776,0.004914626479148865,-0.03555932447100093,0.022157688281644262,-0.34428733230005404,0.9379289973718116,0.06815493851900101,1674.94189453125
85,0.015452055260539055,0.02981448359787464,-0.005733255296945572,-0.5019700898591899,0.8647028898003782,-0.00434671281234152,-0.017206026425612517,0.06608422100543976,1674.8507080078125
86,-0.01929330825805664,0.03250596672296524,0.05189080536365509,-0.006288210040408169,0.01674689835306164,-0.49696262647777484,0.86758754468604,0.07314277440309525,1671.5631103515625
87,-0.03063267469406128,0.004097352735698223,0.011213897727429867,-0.039679180452940735,0.01976539519850578,-0.03395728698418477,0.998439679926586,0.06251411885023117,1668.544189453125
88,-0.01929330825805664,0.03250596672296524,0.05189080536365509,-0.006288210040408169,0.01674689835306164,-0.49696262647777484,0.86758754468604,0.07314277440309525,1665.95458984375
89,0.017385857179760933,0.02896719053387642,-0.03189771994948387,-0.46474832940742683,0.8845402768723449,0.013043213121974508,-0.03778046446321406,0.06857866793870926,1665.424560546875
90,0.029381098225712776,-0.014528992585837841,-0.02911956235766411,0.016136122071323998,0.0007608941626530009,0.9691603246859306,0.2459010200451273,0.06869447231292725,1662.134033203125
91,-0.03648798167705536,0.015034663490951061,0.03525625541806221,-0.04932112085196407,0.03678719853667681,-0.23169664212136878,0.9708402520968171,0.07403931021690369,1662.134033203125
92,-0.03126748278737068,0.012932959012687206,0.01577383652329445,-0.03475433278010284,0.035484133282751795,-0.14414737851728707,0.9883089324218292,0.06691952794790268,1642.991943359375
93,-0.035647567361593246,-0.0125809945166111,-0.01852017641067505,0.9702079238602528,0.24132158929623962,-0.015012589921805111,0.015332878469312432,0.06727588921785355,1638.187255859375
94,-0.03519192710518837,0.004244742915034294,-0.008792341686785221,0.9948115109686991,-0.09738512584739989,-0.024821904871532338,0.015813536808964634,0.06312963366508484,1637.9027099609375
95,0.03880889713764191,0.013375570997595787,0.05506345257163048,-0.2280332570166384,0.9336546568032232,0.2292018348377766,-0.15413090031215637,0.08309384435415268,1635.3525390625
96,0.01822485588490963,-0.029565244913101196,-0.014932637102901936,0.018861539908993426,0.006806324083805305,0.8926580962214121,0.45028817385657804,0.06614430248737335,1634.376708984375
97,-0.012026838958263397,-0.03706234693527222,-0.023077350109815598,0.831214451881393,0.555222823179835,-0.022352870415437768,0.01762103254408806,0.06499048322439194,1634.376708984375
98,-0.032163914293050766,-0.020429931581020355,-0.028203662484884262,0.9382405490781283,0.34457197922264343,-0.01193160296308224,0.028852383799157416,0.06951246410608292,1634.2169189453125
99,-0.03596150502562523,0.0213303379714489,-0.03453445807099342,0.003179578610955902,-0.004428409428457089,-0.3430861308621373,0.9392881274027896,0.06893133372068405,1630.798828125
100,0.00579154072329402,-0.03137615695595741,-0.009676520712673664,-0.01881851797725976,0.027489399465083757,0.7378131000592714,0.674182486927031,0.0597166009247303,1629.1812744140625
101,-0.003296405076980591,-0.03528660535812378,0.018228571861982346,0.7674981864961444,0.6385541022332798,-0.050033486269383975,-0.026302899040043733,0.06473847478628159,1629.1812744140625
102,0.03339381888508797,-0.0018666806863620877,-0.06213189288973808,-0.10503623568703593,0.9928096262962102,0.030313586095520473,-0.04875983618006059,0.07037504017353058,1628.5948486328125
103,-0.03502967208623886,0.004413864109665155,-0.00535082770511508,0.9944683265663924,-0.09946321921155483,-0.029954404367823893,0.015573989189743922,0.06311764568090439,1627.3612060546875
104,0.024378085508942604,0.024034971371293068,0.0005565871251747012,-0.3630304738071625,0.9314707194210343,-0.01675312344519222,-0.017044260131725438,0.06698939204216003,1627.15185546875
105,0.021213388070464134,-0.03564983233809471,0.08220559358596802,0.5478416407846827,0.7823327903952706,-0.17265740183925773,-0.24086170987687774,0.0788232833147049,1627.15185546875
106,0.018295207992196083,-0.029401445761322975,-0.020981840789318085,0.01876396177761231,0.01782315205201898,0.893411294999541,0.4484935974532769,0.06620527058839798,1625.51513671875
107,-0.015494224615395069,-0.03499414399266243,-0.05155365541577339,0.7679638467007943,0.6371975954259168,-0.04451860872981714,-0.04721067697788062,0.06674238294363022,1620.231689453125
108,0.03134568780660629,-0.00011467005242593586,-0.028781013563275337,0.034166829439918514,0.015278584460188004,0.998276626489682,-0.04519922153418577,0.060739923268556595,1620.231689453125
109,-0.03359512612223625,0.012331372126936913,0.010225221514701843,-0.041909366842977684,0.00592582069532162,-0.13574714476586958,0.9898389779695592,0.06613258272409439,1618.788330078125
110,0.015553319826722145,-0.033289335668087006,0.008027666248381138,0.02028468470703349,0.042182047628039884,0.8092203430838565,0.585637808516055,0.06545181572437286,1618.616943359375
111,0.020801154896616936,0.025942014530301094,-0.025438209995627403,-0.38045422721642175,0.9241807039591207,0.006765471193227074,-0.033148692618460054,0.0672648623585701,1612.519287109375
112,0.024269865825772285,0.024367498233914375,-0.00925214309245348,-0.3662156539282283,0.930118188446532,-0.013144721122777005,-0.024361170855811205,0.0664772316813469,1608.1318359375
113,0.03735296428203583,0.010708027519285679,0.05202244967222214,-0.18689896930343025,0.9816820273775814,0.035985228664593055,0.008616015036790683,0.07378223538398743,1607.788330078125
114,-0.0349353551864624,0.0076776840724051,-0.02330658584833145,0.989558095596353,-0.14324167902834806,0.004731380348413851,0.015303949452919827,0.06503582000732422,1607.788330078125
115,-0.01131073385477066,0.034667007625103,-0.014329496771097183,-0.016894995058719865,0.00770076057379089,-0.6673496092541088,0.7445131002587794,0.05966782197356224,1607.788330078125
116,-0.03590940311551094,0.0033421011175960302,-0.02715226821601391,0.9960012369233445,-0.0866907453478466,0.01551692244731663,0.015015852821814184,0.0628705695271492,1607.240234375
117,-0.03593166545033455,-0.013457789085805416,-0.014724153093993664,0.9678900406086557,0.25014120244222987,-0.02180259349946732,0.011953871675200149,0.06628744304180145,1603.9288330078125
118,0.012034770101308823,0.031876906752586365,-0.014620477333664894,-0.5519149550636046,0.8336647909340595,0.010352628912227622,-0.016903307623534043,0.06438010931015015,1601.8431396484375
119,-0.039088159799575806,0.02190125174820423,-0.08309762179851532,-0.10984274918381798,-0.11139907762382639,-0.3018841351106898,0.940420536209611,0.07594021409749985,1599.10888671875
120,0.039356764405965805,0.014255027286708355,0.08397424966096878,-0.35860934129265015,0.8864122974000409,0.2767769685916486,-0.09522126344913996,0.08417678624391556,1599.064208984375
121,-0.03463554009795189,0.01825159415602684,0.04770469665527344,-0.015167549366144764,-0.03226119238959281,-0.26396610109751867,0.9638729472203283,0.07455374300479889,1599.064208984375
122,-0.03380744159221649,-0.010631783865392208,0.009515122510492802,-0.03274945231289485,0.02909141890133893,0.1565432055504295,0.9866992386312601,0.06768759340047836,1592.705078125
123,-0.030474744737148285,0.0027911942452192307,0.0022659304086118937,-0.02999281181709679,0.021214937856412718,-0.010162423611621058,0.9992732773357801,0.06078525632619858,1591.1370849609375
124,0.028404532000422478,0.02356431819498539,0.00369270914234221,-0.4192651364613955,0.9072896593216608,-0.022215740555832815,-0.023423925963597905,0.06719541549682617,1591.1370849609375
125,-0.033873170614242554,0.005592798348516226,-0.007287855260074139,-0.016522545948059377,0.020410748662024532,-0.039938286931814206,0.9988570168204267,0.06040732190012932,1589.12451171875
126,-0.020883886143565178,0.03156660124659538,0.004895954392850399,-0.005878259714446002,0.006932499173311114,-0.5534869428540553,0.8328082556075037,0.06643155962228775,1588.68603515625
127,0.019767645746469498,0.026468541473150253,-0.0034773298539221287,-0.41368052848711034,0.909791546815233,-0.021169449191686875,-0.026450257372878896,0.06687343865633011,1585.72314453125
128,0.026680922135710716,0.017100855708122253,-0.035639870911836624,-0.33976721350626427,0.9398941610321879,-0.03237208390969324,0.010452505304089671,0.07066208869218826,1584.279541015625
129,-0.03504550829529762,0.001912493840791285,-0.024135546758770943,-0.0009084887856678296,0.00851589253549962,-0.00039019930801195083,0.9999632503082051,0.05709077790379524,1573.9210205078125
130,-0.03357319533824921,0.01011347770690918,-0.01310334075242281,-0.014561413685999598,0.010010358569551656,-0.20886958019251314,0.9777838495408776,0.06640250235795975,1571.57470703125
131,-0.035965051501989365,0.010604092851281166,-0.03640726953744888,0.00810253245941188,0.01175685202170507,-0.11573480096625519,0.9931775174879792,0.06479977071285248,1571.28662109375
132,0.014842404052615166,0.03083037957549095,-0.008503610268235207,-0.5117546980303941,0.8589935159773681,0.0030725601542075376,-0.015093969880660129,0.06573184579610825,1565.60546875
133,-0.02966799959540367,-0.02309044636785984,0.05553148314356804,0.9367470233708278,0.3414778110327515,-0.06896968858223702,0.03378018405875842,0.07353872060775757,1565.60546875
134,0.00579154072329402,-0.03137615695595741,-0.009676520712673664,-0.01881851797725976,0.027489399465083757,0.7378131000592714,0.674182486927031,0.0597166009247303,1555.629638671875
135,0.03276132419705391,-0.02346770465373993,0.03838539123535156,0.19500833986985439,0.9795730486916284,-0.04729835083114239,-0.013086468845564993,0.07321538776159286,1555.0224609375
136,0.007900050841271877,0.03668833523988724,0.035865817219018936,-0.6843347413646074,0.7267962090432266,0.04973018867020329,-0.031307197521601014,0.06403475254774094,1553.838134765625
137,-0.017475301399827003,-0.03217132017016411,-0.02737642265856266,0.8457234870335469,0.5335362071666057,-0.005162092429506929,0.008015729775892282,0.06681975722312927,1549.6768798828125
138,-0.03712522238492966,-0.020283464342355728,-0.06514677405357361,0.953289805741668,0.2939017312883033,-0.06926139393899729,0.007948454213118973,0.07446490228176117,1548.370849609375
139,0.031136145815253258,8.09628763818182e-05,-0.03551381081342697,0.037314280023992535,0.023601730871099454,0.9978665377984501,-0.04809340441592537,0.06288111954927444,1548.308837890625
140,-0.03522757813334465,-0.011187742464244366,-0.004947199020534754,0.9947642078739304,0.09645908619615667,-0.032417172604376494,0.009430924848194114,0.06468591839075089,1547.89990234375
141,-0.034400422126054764,0.00546731473878026,0.04903936758637428,-0.010209049580536747,0.020911726146938897,-0.008103260728429812,0.9996963599922652,0.06365352123975754,1545.10791015625
142,0.02589366026222706,-0.029407579451799393,-0.07143620401620865,0.011777501504512452,0.007146202471751802,0.9193264008201509,0.3932546134549612,0.07445040345191956,1544.228515625
143,0.0042215632274746895,0.042607083916664124,0.06592889875173569,0.7457920180443307,-0.5968482789745395,-0.16552525626209996,0.24529122945156648,0.08117464184761047,1541.19580078125
144,0.022857891395688057,0.030861394479870796,0.003927688580006361,-0.41881329851648214,0.9079137462501272,-0.01329298269564893,-0.010552107223522973,0.06693717837333679,1541.19580078125
145,0.020717142149806023,0.026225073263049126,-0.031528450548648834,-0.38270741145826864,0.9231264613791974,0.017374413153878263,-0.03272160271121992,0.0681079551577568,1540.78857421875
146,0.017451176419854164,-0.03099195845425129,-0.037757985293865204,0.03554838281780327,0.038143188083976744,0.8850417943758381,0.46258235146817483,0.06931588053703308,1540.346923828125
147,-0.009496107697486877,0.0361211821436882,0.059500694274902344,0.13380248517732624,-0.09971205527505636,-0.6456960140056911,0.745138281455434,0.07421952486038208,1539.2655029296875
148,-0.03255092725157738,0.014793172478675842,-0.016576219350099564,-0.016014539484142283,0.006953448246147642,-0.289609711961068,0.9569855792123653,0.06704331189393997,1539.2655029296875
149,0.029363790526986122,0.012404621578752995,-0.023135889321565628,-0.2463494364947842,0.9690486872770923,-0.01594962644373971,-0.001485342233878418,0.06742352247238159,1538.8153076171875
150,-0.002574685262516141,0.030985461547970772,-0.02225048653781414,0.7401978366182435,-0.6723249808078267,0.0006257113749332054,0.009267757695527573,0.05989411473274231,1538.178466796875
151,-0.024478910490870476,0.03766917064785957,-0.053706664592027664,0.0029824700337306997,0.2235050015974164,-0.5043140604526628,0.8340886928637654,0.07669118791818619,1538.178466796875
152,-0.04034401848912239,0.007210771553218365,-0.05822080746293068,-0.008869746020374365,0.1375668540737049,-0.06356174755394269,0.9884111454823276,0.06675709784030914,1537.74951171875
153,-0.026036038994789124,0.024157218635082245,-0.016722500324249268,-0.03014613800594032,-0.0128727563481611,-0.33631563249397645,0.9411786747730233,0.0671534538269043,1537.263427734375
154,0.028099633753299713,0.027328036725521088,0.004096475895494223,-0.36215826709936993,0.9319616618773356,-0.013773431523051634,-0.009957055111619102,0.06705739349126816,1535.73828125
155,-0.032356876879930496,-0.016945770010352135,-0.02474132366478443,0.9807973187599918,0.1928433386231595,-0.011103082031474113,0.026921883873293577,0.06692785024642944,1534.3408203125
156,-0.017459381371736526,-0.03219611570239067,-0.030490484088659286,0.8455795802690063,0.533772427028145,-0.004052320168661736,0.008108531175588712,0.06825713068246841,1533.47607421875
157,-0.0313347727060318,0.01705002784729004,0.008800153620541096,-0.03877517394826345,0.019931168093397275,-0.3039409695466011,0.9516927663142065,0.06868228316307068,1532.6561279296875
158,0.010804783552885056,-0.012368055991828442,-0.1057521179318428,0.0086238622522762,0.8319651250571664,-0.13599816595441175,-0.5378328351314221,0.07420133054256439,1532.6561279296875
159,-0.006449433043599129,-0.03290516138076782,-0.03294217586517334,0.7117037320046782,0.7012599110486786,-0.028527851506838706,-0.02997493444556877,0.05866697430610657,1532.6561279296875
160,0.0012181344209238887,0.035809118300676346,0.04105791449546814,0.0033979827930287637,-0.015059427283500805,-0.6698599105638727,0.7423269950515015,0.06702052801847458,1531.722412109375
161,-0.03246932104229927,-0.021408837288618088,-0.017624633386731148,0.9242094503327994,0.38106369763420195,-0.020682640403296156,0.01412723068553381,0.06616712361574173,1531.12060546875
